id,url_id,user_id,event_type,timestamp,details
845,845,101,created,2025-03-06 14:45:57,"{""short_code"":""iOZyoC"",""original_url"":""https://seeded.app/brisk/kernel/845""}"
846,846,92,created,2025-12-14 15:13:07,"{""short_code"":""q5WywZ"",""original_url"":""https://seeded.app/opal/orbit/846""}"
847,847,258,created,2025-12-31 04:23:19,"{""short_code"":""5IPSjo"",""original_url"":""https://seeded.app/quiet/uplink/847""}"
848,848,6,created,2025-06-12 09:29:21,"{""short_code"":""aa4lOH"",""original_url"":""https://acme.dev/warm/field/848""}"
849,849,29,created,2026-02-16 21:24:25,"{""short_code"":""oJEiIm"",""original_url"":""https://relay.cloud/tidy/beacon/849""}"
850,850,371,created,2025-11-24 00:19:31,"{""short_code"":""i732Ik"",""original_url"":""https://relay.cloud/dawn/signal/850""}"
851,851,150,created,2025-12-03 14:07:28,"{""short_code"":""0Wg5Yd"",""original_url"":""https://acme.dev/calm/kernel/851""}"
852,852,363,created,2025-11-09 12:33:58,"{""short_code"":""bxbaII"",""original_url"":""https://seeded.app/silver/lagoon/852""}"
853,853,92,created,2025-05-17 06:37:59,"{""short_code"":""REJEPu"",""original_url"":""https://opswise.net/vivid/field/853""}"
854,854,182,created,2025-06-05 21:32:01,"{""short_code"":""EYJ4Tj"",""original_url"":""https://relay.cloud/ember/trail/854""}"
855,855,74,created,2025-04-18 02:17:34,"{""short_code"":""NfPKKH"",""original_url"":""https://example.com/opal/zenith/855""}"
856,856,90,created,2025-12-09 13:35:54,"{""short_code"":""AQErBN"",""original_url"":""https://hackstack.io/navy/delta/856""}"
857,857,185,created,2025-02-09 00:52:30,"{""short_code"":""KLMRGB"",""original_url"":""https://example.com/jade/orbit/857""}"
858,858,337,created,2025-04-12 22:48:35,"{""short_code"":""du2T99"",""original_url"":""https://example.com/young/quartz/858""}"
859,859,65,created,2025-11-22 05:08:39,"{""short_code"":""DjrZGu"",""original_url"":""https://acme.dev/calm/pioneer/859""}"
860,860,384,created,2025-09-11 01:29:48,"{""short_code"":""QMiaMB"",""original_url"":""https://opswise.net/lively/valley/860""}"
861,861,15,created,2026-02-06 17:43:06,"{""short_code"":""nGhQgL"",""original_url"":""https://example.com/cobalt/delta/861""}"
862,862,229,created,2025-07-25 01:07:08,"{""short_code"":""0Mn2lj"",""original_url"":""https://relay.cloud/amber/river/862""}"
863,863,267,created,2025-11-28 15:24:23,"{""short_code"":""dGSPsw"",""original_url"":""https://example.com/rapid/delta/863""}"
864,864,230,created,2025-06-30 14:20:04,"{""short_code"":""4tlMND"",""original_url"":""https://acme.dev/tidy/island/864""}"
865,865,249,created,2025-03-26 00:37:26,"{""short_code"":""T1P6a5"",""original_url"":""https://seeded.app/keen/yard/865""}"
866,866,31,created,2025-02-10 05:06:59,"{""short_code"":""flXvVB"",""original_url"":""https://hackstack.io/cobalt/delta/866""}"
867,867,125,created,2025-07-04 09:38:00,"{""short_code"":""Sw8Muw"",""original_url"":""https://hackstack.io/cobalt/zenith/867""}"
868,868,72,created,2025-11-29 15:16:53,"{""short_code"":""0qjhLP"",""original_url"":""https://opswise.net/silver/canyon/868""}"
869,869,98,created,2025-03-05 07:17:06,"{""short_code"":""4vzhap"",""original_url"":""https://example.com/rapid/valley/869""}"
870,870,136,created,2025-12-07 05:38:55,"{""short_code"":""5o2h73"",""original_url"":""https://example.com/ivory/signal/870""}"
871,871,225,created,2025-05-07 00:46:04,"{""short_code"":""1r80gs"",""original_url"":""https://example.com/jade/orbit/871""}"
872,872,129,created,2025-03-05 19:31:02,"{""short_code"":""YsozMo"",""original_url"":""https://opswise.net/gold/garden/872""}"
873,873,354,created,2025-09-22 23:49:20,"{""short_code"":""FCniY2"",""original_url"":""https://opswise.net/clear/field/873""}"
874,874,232,created,2025-08-24 16:36:04,"{""short_code"":""q6G9Tt"",""original_url"":""https://seeded.app/brisk/beacon/874""}"
875,875,175,created,2025-04-13 09:36:58,"{""short_code"":""6slTG7"",""original_url"":""https://seeded.app/young/valley/875""}"
876,876,35,created,2025-09-20 06:55:17,"{""short_code"":""0sqVXQ"",""original_url"":""https://seeded.app/mellow/lagoon/876""}"
877,877,236,created,2026-02-10 15:38:39,"{""short_code"":""laOd6S"",""original_url"":""https://example.com/rapid/network/877""}"
878,878,215,created,2025-03-04 22:59:22,"{""short_code"":""fvhgLm"",""original_url"":""https://seeded.app/opal/beacon/878""}"
879,879,327,created,2025-07-07 01:24:09,"{""short_code"":""ipeW62"",""original_url"":""https://hackstack.io/dawn/pioneer/879""}"
880,880,249,created,2025-12-16 15:37:37,"{""short_code"":""izS4iw"",""original_url"":""https://example.com/vivid/kernel/880""}"
881,881,162,created,2025-12-10 04:00:01,"{""short_code"":""hlahJ6"",""original_url"":""https://acme.dev/jade/lagoon/881""}"
882,882,399,created,2025-11-07 03:11:02,"{""short_code"":""OxE6BI"",""original_url"":""https://seeded.app/clear/yard/882""}"
883,883,226,created,2025-05-13 16:09:38,"{""short_code"":""D0ojs1"",""original_url"":""https://opswise.net/cobalt/network/883""}"
884,884,164,created,2025-11-22 02:08:51,"{""short_code"":""t94dDW"",""original_url"":""https://example.com/keen/pioneer/884""}"
885,885,268,created,2026-01-08 20:15:48,"{""short_code"":""SaKRGA"",""original_url"":""https://example.com/proud/kernel/885""}"
886,886,237,created,2025-08-16 06:31:11,"{""short_code"":""xiD09p"",""original_url"":""https://seeded.app/navy/valley/886""}"
887,887,313,created,2025-03-10 17:40:43,"{""short_code"":""bAGwIr"",""original_url"":""https://acme.dev/tidy/journey/887""}"
888,888,335,created,2025-06-08 23:14:56,"{""short_code"":""xOguSO"",""original_url"":""https://seeded.app/young/garden/888""}"
889,889,374,created,2025-02-08 02:55:11,"{""short_code"":""mIQEAL"",""original_url"":""https://relay.cloud/clear/meadow/889""}"
890,890,119,created,2026-02-16 09:45:48,"{""short_code"":""j8jxVM"",""original_url"":""https://hackstack.io/mellow/lagoon/890""}"
891,891,131,created,2025-05-28 01:13:41,"{""short_code"":""oK1U7N"",""original_url"":""https://hackstack.io/young/island/891""}"
892,892,149,created,2025-08-05 11:30:14,"{""short_code"":""S5IbV1"",""original_url"":""https://acme.dev/urban/orbit/892""}"
893,893,283,created,2025-12-07 04:07:34,"{""short_code"":""fKnIef"",""original_url"":""https://opswise.net/vivid/zenith/893""}"
894,894,77,created,2025-04-27 01:25:58,"{""short_code"":""Rv2oxu"",""original_url"":""https://hackstack.io/lively/beacon/894""}"
895,895,270,created,2025-05-17 06:09:29,"{""short_code"":""vegkI1"",""original_url"":""https://seeded.app/dawn/lagoon/895""}"
896,896,140,created,2025-01-18 06:35:22,"{""short_code"":""Oa0G6V"",""original_url"":""https://example.com/lively/pioneer/896""}"
897,897,268,created,2025-03-05 20:04:19,"{""short_code"":""icPOpH"",""original_url"":""https://seeded.app/tidy/window/897""}"
898,898,141,created,2025-10-31 05:53:32,"{""short_code"":""8T5W8d"",""original_url"":""https://example.com/rapid/signal/898""}"
899,899,245,created,2025-12-24 00:13:45,"{""short_code"":""rzCEeC"",""original_url"":""https://relay.cloud/tidy/anchor/899""}"
900,900,13,created,2026-01-31 18:37:57,"{""short_code"":""6XJOjb"",""original_url"":""https://opswise.net/dawn/harvest/900""}"
901,901,254,created,2025-07-02 01:38:11,"{""short_code"":""ct8Mj9"",""original_url"":""https://hackstack.io/jade/valley/901""}"
902,902,36,created,2025-12-14 13:53:42,"{""short_code"":""8lNPf7"",""original_url"":""https://example.com/amber/quartz/902""}"
903,903,381,created,2025-11-01 19:26:52,"{""short_code"":""YGZlti"",""original_url"":""https://example.com/jade/kernel/903""}"
904,904,84,created,2026-01-27 12:01:04,"{""short_code"":""1esQhb"",""original_url"":""https://example.com/brisk/meadow/904""}"
905,905,57,created,2025-03-30 17:25:00,"{""short_code"":""LDuNwt"",""original_url"":""https://relay.cloud/forest/lagoon/905""}"
906,906,167,created,2025-06-17 23:13:54,"{""short_code"":""HcTD92"",""original_url"":""https://example.com/navy/journey/906""}"
907,907,357,created,2025-03-15 07:54:49,"{""short_code"":""Ih2QYV"",""original_url"":""https://example.com/amber/quartz/907""}"
908,908,284,created,2025-02-25 20:09:33,"{""short_code"":""6KsNyc"",""original_url"":""https://hackstack.io/warm/network/908""}"
909,909,203,created,2025-06-17 22:55:58,"{""short_code"":""ojvpvl"",""original_url"":""https://relay.cloud/urban/trail/909""}"
910,910,364,created,2025-02-01 19:34:42,"{""short_code"":""KlYWFq"",""original_url"":""https://opswise.net/lively/network/910""}"
911,911,92,created,2025-01-31 15:11:52,"{""short_code"":""S4Fenc"",""original_url"":""https://seeded.app/clear/field/911""}"
912,912,349,created,2025-03-30 03:13:43,"{""short_code"":""LcrReA"",""original_url"":""https://acme.dev/rapid/valley/912""}"
913,913,337,created,2025-10-24 07:10:15,"{""short_code"":""nVhyao"",""original_url"":""https://hackstack.io/cobalt/canyon/913""}"
914,914,78,created,2025-02-24 18:43:38,"{""short_code"":""wywgEo"",""original_url"":""https://seeded.app/urban/zenith/914""}"
915,915,96,created,2025-07-05 11:44:30,"{""short_code"":""hM4elP"",""original_url"":""https://relay.cloud/vivid/island/915""}"
916,916,2,created,2026-01-28 09:40:37,"{""short_code"":""UCBlvq"",""original_url"":""https://hackstack.io/ember/meadow/916""}"
917,917,214,created,2025-03-03 18:10:29,"{""short_code"":""4O0DTX"",""original_url"":""https://example.com/mellow/delta/917""}"
918,918,120,created,2025-01-30 11:59:36,"{""short_code"":""znxkf1"",""original_url"":""https://example.com/jade/window/918""}"
919,919,253,created,2025-09-21 08:20:43,"{""short_code"":""kdcvLb"",""original_url"":""https://acme.dev/mellow/anchor/919""}"
920,920,76,created,2025-10-06 05:46:34,"{""short_code"":""ynVpeO"",""original_url"":""https://hackstack.io/proud/orbit/920""}"
921,921,322,created,2026-01-07 10:24:17,"{""short_code"":""iwYZVb"",""original_url"":""https://opswise.net/ivory/meadow/921""}"
922,922,33,created,2025-08-08 15:51:04,"{""short_code"":""6XGSUw"",""original_url"":""https://example.com/brisk/orbit/922""}"
923,923,386,created,2025-02-22 13:31:46,"{""short_code"":""V8tAjq"",""original_url"":""https://hackstack.io/warm/uplink/923""}"
924,924,395,created,2025-06-03 05:56:45,"{""short_code"":""RIZNdI"",""original_url"":""https://acme.dev/urban/trail/924""}"
925,925,212,created,2025-07-16 21:06:06,"{""short_code"":""qOiUxJ"",""original_url"":""https://hackstack.io/brisk/trail/925""}"
926,926,193,created,2025-06-24 13:10:50,"{""short_code"":""uarovT"",""original_url"":""https://example.com/harbor/journey/926""}"
927,927,314,created,2025-06-07 04:45:50,"{""short_code"":""8je87W"",""original_url"":""https://acme.dev/brisk/orbit/927""}"
928,928,349,created,2025-06-11 07:53:24,"{""short_code"":""6ix1pQ"",""original_url"":""https://example.com/brisk/kernel/928""}"
929,929,123,created,2026-02-11 00:32:57,"{""short_code"":""qKYTld"",""original_url"":""https://example.com/clear/delta/929""}"
930,930,60,created,2025-11-23 19:56:48,"{""short_code"":""fSoOSj"",""original_url"":""https://example.com/jade/network/930""}"
931,931,391,created,2025-12-03 00:56:00,"{""short_code"":""KOcHQ7"",""original_url"":""https://example.com/tidy/trail/931""}"
932,932,227,created,2025-12-10 20:32:27,"{""short_code"":""K5uqTt"",""original_url"":""https://relay.cloud/calm/river/932""}"
933,933,246,created,2026-02-17 09:58:56,"{""short_code"":""2IilCs"",""original_url"":""https://relay.cloud/ember/trail/933""}"
934,934,153,created,2025-02-21 22:47:02,"{""short_code"":""plp9SC"",""original_url"":""https://hackstack.io/gold/anchor/934""}"
935,935,10,created,2026-01-10 10:28:28,"{""short_code"":""QYciD9"",""original_url"":""https://relay.cloud/harbor/river/935""}"
936,936,315,created,2025-10-17 14:06:16,"{""short_code"":""OQXrbf"",""original_url"":""https://relay.cloud/urban/network/936""}"
937,937,167,created,2025-03-24 23:48:47,"{""short_code"":""Q74y0y"",""original_url"":""https://opswise.net/opal/canyon/937""}"
938,938,46,created,2025-02-26 19:54:28,"{""short_code"":""yT9bnR"",""original_url"":""https://relay.cloud/proud/meadow/938""}"
939,939,250,created,2025-07-26 03:41:19,"{""short_code"":""HrvUTb"",""original_url"":""https://relay.cloud/ivory/river/939""}"
940,940,327,created,2025-11-02 08:30:36,"{""short_code"":""xHuseD"",""original_url"":""https://relay.cloud/proud/beacon/940""}"
941,941,52,created,2025-05-15 05:54:27,"{""short_code"":""pz0pfa"",""original_url"":""https://relay.cloud/clear/anchor/941""}"
942,942,373,created,2025-01-06 18:15:50,"{""short_code"":""Wyd5Z3"",""original_url"":""https://seeded.app/jade/orbit/942""}"
943,943,194,created,2025-11-19 20:53:35,"{""short_code"":""tB7pbO"",""original_url"":""https://seeded.app/clear/garden/943""}"
944,944,331,created,2025-12-11 08:28:37,"{""short_code"":""hwuOFf"",""original_url"":""https://opswise.net/proud/valley/944""}"
945,945,318,created,2025-03-17 19:40:37,"{""short_code"":""wt06jJ"",""original_url"":""https://opswise.net/vivid/uplink/945""}"
946,946,244,created,2025-08-10 19:52:25,"{""short_code"":""va5VIe"",""original_url"":""https://acme.dev/tidy/anchor/946""}"
947,947,318,created,2025-10-22 18:09:57,"{""short_code"":""lEx5VT"",""original_url"":""https://hackstack.io/quiet/zenith/947""}"
948,948,341,created,2025-11-04 21:39:06,"{""short_code"":""F4EsSq"",""original_url"":""https://hackstack.io/vivid/zenith/948""}"
949,949,118,created,2025-03-21 13:07:51,"{""short_code"":""5r0pS8"",""original_url"":""https://example.com/urban/river/949""}"
950,950,38,created,2025-12-08 12:43:36,"{""short_code"":""3hCAhG"",""original_url"":""https://hackstack.io/ivory/canyon/950""}"
951,951,150,created,2026-02-16 04:20:04,"{""short_code"":""eX7GAj"",""original_url"":""https://acme.dev/gold/engine/951""}"
952,952,104,created,2025-11-24 16:02:42,"{""short_code"":""KQpaGE"",""original_url"":""https://seeded.app/quiet/canyon/952""}"
953,953,159,created,2025-11-29 02:25:49,"{""short_code"":""kud976"",""original_url"":""https://acme.dev/jade/engine/953""}"
954,954,309,created,2025-04-01 12:13:40,"{""short_code"":""IngiJ5"",""original_url"":""https://example.com/keen/pioneer/954""}"
955,955,272,created,2025-04-21 13:37:07,"{""short_code"":""kvJc9N"",""original_url"":""https://acme.dev/cobalt/valley/955""}"
956,956,47,created,2025-08-06 12:52:45,"{""short_code"":""PUmbv9"",""original_url"":""https://acme.dev/keen/river/956""}"
957,957,140,created,2025-11-06 19:12:55,"{""short_code"":""4qQhTP"",""original_url"":""https://relay.cloud/jade/river/957""}"
958,958,85,created,2025-04-23 13:14:30,"{""short_code"":""0eGUMX"",""original_url"":""https://example.com/dawn/anchor/958""}"
959,959,278,created,2025-09-06 01:19:23,"{""short_code"":""EGD1o6"",""original_url"":""https://hackstack.io/mellow/quartz/959""}"
960,960,5,created,2026-01-12 04:13:51,"{""short_code"":""WE7xK5"",""original_url"":""https://relay.cloud/quiet/zenith/960""}"
961,961,46,created,2026-02-08 17:15:25,"{""short_code"":""sIa6mM"",""original_url"":""https://example.com/quiet/garden/961""}"
962,962,79,created,2025-01-18 19:58:37,"{""short_code"":""2nqEUi"",""original_url"":""https://acme.dev/dawn/beacon/962""}"
963,963,183,created,2025-03-19 20:33:23,"{""short_code"":""dqGrpX"",""original_url"":""https://hackstack.io/cobalt/harvest/963""}"
964,964,182,created,2025-10-09 03:41:08,"{""short_code"":""xNcPJJ"",""original_url"":""https://relay.cloud/clear/yard/964""}"
965,965,396,created,2025-05-03 17:21:13,"{""short_code"":""ZgAV1B"",""original_url"":""https://seeded.app/rapid/journey/965""}"
966,966,207,created,2025-05-06 15:06:29,"{""short_code"":""smP69M"",""original_url"":""https://acme.dev/forest/uplink/966""}"
967,967,169,created,2026-01-23 20:11:24,"{""short_code"":""fWPb0O"",""original_url"":""https://hackstack.io/warm/engine/967""}"
968,968,90,created,2025-06-12 02:34:57,"{""short_code"":""OllsXc"",""original_url"":""https://seeded.app/brisk/meadow/968""}"
969,969,182,created,2025-02-15 16:01:20,"{""short_code"":""X3m7Yz"",""original_url"":""https://seeded.app/cobalt/engine/969""}"
970,970,8,created,2026-02-04 03:50:24,"{""short_code"":""W6TLfl"",""original_url"":""https://opswise.net/cobalt/garden/970""}"
971,971,148,created,2025-04-21 13:00:30,"{""short_code"":""r3r17h"",""original_url"":""https://seeded.app/calm/canyon/971""}"
972,972,15,created,2025-04-26 17:31:11,"{""short_code"":""FVpwHe"",""original_url"":""https://example.com/ember/network/972""}"
973,973,334,created,2025-07-30 09:49:26,"{""short_code"":""t7xDFg"",""original_url"":""https://acme.dev/urban/quartz/973""}"
974,974,171,created,2025-04-14 12:02:10,"{""short_code"":""2gGCa5"",""original_url"":""https://relay.cloud/lively/trail/974""}"
975,975,281,created,2025-08-18 00:40:33,"{""short_code"":""QCQTV0"",""original_url"":""https://example.com/calm/window/975""}"
976,976,87,created,2025-07-06 19:25:34,"{""short_code"":""q9NMOR"",""original_url"":""https://hackstack.io/calm/valley/976""}"
977,977,299,created,2025-12-13 01:48:00,"{""short_code"":""ljMLWc"",""original_url"":""https://example.com/harbor/signal/977""}"
978,978,135,created,2026-01-29 11:11:51,"{""short_code"":""DQU420"",""original_url"":""https://acme.dev/opal/harvest/978""}"
979,979,358,created,2025-12-02 19:56:56,"{""short_code"":""ubUNos"",""original_url"":""https://relay.cloud/clear/journey/979""}"
980,980,349,created,2025-02-07 14:01:07,"{""short_code"":""X0sWis"",""original_url"":""https://hackstack.io/urban/kernel/980""}"
981,981,324,created,2026-01-21 08:36:09,"{""short_code"":""JklGMO"",""original_url"":""https://example.com/cobalt/engine/981""}"
982,982,349,created,2025-04-18 14:16:46,"{""short_code"":""sbt3fP"",""original_url"":""https://relay.cloud/quiet/orbit/982""}"
983,983,23,created,2025-04-16 13:11:39,"{""short_code"":""kyp27c"",""original_url"":""https://relay.cloud/brisk/pioneer/983""}"
